VSF,Count
269.77,2
269.78,2
269.79,2
269.8,2
269.88,2
269.89,2
269.94,2
269.96,2
269.97,2
2690.29,2
2691.51,2
2691.57,2
2691.75,2
2691.78,2
2691.79,2
2692.16,2
2693.43,2
2693.58,2
2694.37,2
2694.65,2
2694.95,2
2695.19,2
2695.53,2
2695.6,2
2696.12,2
2696.22,2
2696.25,2
2696.63,2
2697.12,2
2697.25,2
2697.85,2
2698.65,2
2699.27,2
2699.68,2
2699.86,2
2699.87,2
270.03,2
270.04,2
270.05,2
270.06,2
270.07,2
270.1,2
270.15,2
270.16,2
270.18,2
270.2,2
270.21,2
270.22,2
270.25,2
270.26,2
270.32,2
270.36,2
270.41,2
270.43,2
270.44,2
270.5,2
270.51,2
270.53,2
270.55,2
270.57,2
270.58,2
270.6,2
270.67,2
270.71,2
270.77,2
270.78,2
270.79,2
270.81,2
270.85,2
270.86,2
270.91,2
270.94,2
270.97,2
270.99,2
2700.07,2
2700.56,2
2700.7,2
2701.35,2
2701.81,2
2701.88,2
2702.23,2
2702.38,2
2703.16,2
2703.51,2
2703.95,2
2705.1,2
2705.64,2
2706.48,2
2706.5,2
2709.48,2
2709.92,2
271.02,2
271.05,2
271.13,2
271.18,2
271.29,2
271.31,2
271.33,2
271.36,2
271.4,2
271.44,2
271.62,2
271.63,2
271.68,2
271.7,2
271.72,2
271.75,2
271.81,2
271.86,2
271.87,2
271.93,2
271.95,2
2710.02,2
2710.47,2
2711.33,2
2711.52,2
2711.54,2
2712.31,2
2712.4,2
2712.57,2
2712.7,2
2712.77,2
2713.18,2
2713.19,2
2713.23,2
2713.82,2
2714.44,2
2714.88,2
2714.98,2
2717.33,2
2718.18,2
2718.68,2
2718.75,2
2719.27,2
2719.32,2
2719.85,2
272.05,2
272.07,2
272.08,2
272.1,2
272.12,2
272.18,2
272.2,2
272.23,2
272.29,2
272.34,2
272.35,2
272.41,2
272.45,2
272.46,2
272.48,2
272.51,2
272.56,2
272.57,2
272.59,2
272.6,2
272.62,2
272.67,2
272.7,2
272.71,2
272.74,2
272.94,2
2720.96,2
2721.55,2
2721.76,2
2722.19,2
2722.93,2
2723.19,2
2723.71,2
2723.94,2
2724.94,2
2725.8,2
2725.95,2
2726.46,2
2726.5,2
2726.84,2
2727.04,2
2727.35,2
2728.55,2
2728.69,2
2728.88,2
2729.53,2
2729.67,2
2729.68,2
2729.96,2
273.02,2
273.03,2
273.05,2
273.11,2
273.12,2
273.18,2
273.25,2
273.33,2
273.39,2
273.42,2
273.44,2
273.49,2
273.5,2
273.52,2
273.53,2
273.61,2
273.62,2
273.64,2
273.67,2
273.68,2
273.71,2
273.79,2
273.82,2
273.95,2
273.98,2
2730.09,2
2730.52,2
2730.64,2
2731.16,2
2733.78,2
2733.9,2
2733.94,2
2734.64,2
2735.48,2
2736.03,2
2736.06,2
2736.61,2
2737.04,2
2737.38,2
2737.58,2
2738.54,2
2739.17,2
2739.57,2
274.01,2
274.03,2
274.04,2
274.05,2
274.06,2
274.13,2
274.2,2
274.25,2
274.34,2
274.36,2
274.38,2
274.42,2
274.47,2
274.52,2
274.57,2
274.6,2
274.66,2
274.74,2
274.75,2
274.87,2
274.9,2
274.91,2
274.92,2
274.95,2
274.96,2
2741.67,2
2742.08,2
2742.2,2
2743.08,2
2743.13,2
2744.5,2
2745.86,2
2746.32,2
2746.53,2
2746.56,2
2746.75,2
2746.8,2
2746.9,2
2747.22,2
2747.71,2
2748.52,2
2748.55,2
2748.73,2
2749.48,2
2749.65,2
275.02,2
275.06,2
275.16,2
275.2,2
275.29,2
275.35,2
275.42,2
275.47,2
275.51,2
275.55,2
275.58,2
275.59,2
275.62,2
275.69,2
275.72,2
275.79,2
275.82,2
275.86,2
275.9,2
275.92,2
275.97,2
275.99,2
2750.03,2
2750.31,2
2751.44,2
2751.94,2
2752.06,2
2752.22,2
2752.54,2
2754.2,2
2754.42,2
2756.45,2
2756.65,2
2756.71,2
2756.91,2
2756.98,2
2757.98,2
2759.28,2
2759.36,2
276,2
276.07,2
276.13,2
276.16,2
276.18,2
276.22,2
276.28,2
276.29,2
276.32,2
276.34,2
276.37,2
276.4,2
276.56,2
276.57,2
276.6,2
276.62,2
276.63,2
276.65,2
276.74,2
276.81,2
276.82,2
276.83,2
276.91,2
276.93,2
276.97,2
276.99,2
2760.75,2
2761.15,2
2761.54,2
2762.18,2
2762.48,2
2762.61,2
2765,2
2766.97,2
2766.98,2
2767.33,2
2768.3,2
2768.33,2
2768.34,2
2768.71,2
2769.02,2
2769.62,2
2769.94,2
277.03,2
277.08,2
277.13,2
277.17,2
277.28,2
277.3,2
277.35,2
277.39,2
277.5,2
277.62,2
277.76,2
277.85,2
277.86,2
277.89,2
277.92,2
277.93,2
277.96,2
2770.67,2
2771.68,2
2771.84,2
2771.92,2
2772.63,2
2774.34,2
2775.04,2
2775.64,2
2776.78,2
2777.7,2
2778.34,2
2779.56,2
2779.77,2
278.1,2
278.13,2
278.14,2
278.16,2
278.18,2
278.21,2
278.22,2
278.23,2
278.29,2
278.38,2
278.39,2
278.41,2
278.45,2
278.5,2
278.53,2
278.55,2
278.6,2
278.61,2
278.67,2
278.7,2
278.72,2
278.73,2
278.75,2
278.81,2
278.93,2
278.94,2
278.96,2
278.98,2
278.99,2
2780.2,2
2780.48,2
2781.53,2
2783.34,2
2783.9,2
2784.04,2
2784.2,2
2784.33,2
2784.79,2
2784.82,2
2785.64,2
2786.3,2
2786.88,2
2787.13,2
2787.35,2
2787.74,2
2787.81,2
2788.13,2
2788.3,2
2788.44,2
2788.89,2
2789.82,2
2789.98,2
279.01,2
279.02,2
279.09,2
279.24,2
279.25,2
279.37,2
279.38,2
279.39,2
279.42,2
279.46,2
279.48,2
279.55,2
279.59,2
279.63,2
279.67,2
279.68,2
279.7,2
279.72,2
279.82,2
279.85,2
279.86,2
279.87,2
2790.22,2
2790.85,2
2790.91,2
2790.99,2
2792.68,2
2792.79,2
2793.08,2
2793.99,2
2796.12,2
2796.4,2
2796.99,2
2797.32,2
2798.12,2
2798.54,2
2798.77,2
280,2
280.08,2
280.11,2
280.12,2
280.15,2
280.16,2
280.31,2
280.37,2
280.41,2
280.43,2
280.44,2
280.47,2
280.56,2
280.58,2
280.67,2
280.72,2
280.76,2
280.78,2
280.81,2
280.85,2
280.91,2
280.92,2
280.95,2
280.96,2
280.97,2
280.98,2
2800.12,2
2800.46,2
2800.7,2
2800.74,2
2801.69,2
2801.97,2
2802.28,2
2802.32,2
2802.37,2
2804.59,2
2805.7,2
2805.76,2
2806.01,2
2806.31,2
2806.93,2
2807.06,2
2807.17,2
2807.24,2
2807.59,2
2808.69,2
2808.84,2
281.02,2
281.17,2
281.18,2
281.24,2
281.26,2
281.27,2
281.28,2
281.29,2
281.31,2
281.37,2
281.41,2
281.48,2
281.53,2
281.57,2
281.59,2
281.62,2
281.7,2
281.73,2
281.77,2
281.78,2
281.79,2
281.81,2
281.87,2
281.9,2
281.91,2
281.98,2
2811.79,2
2811.9,2
2812.21,2
2812.33,2
2812.62,2
2814.43,2
2814.97,2
2814.99,2
2815.59,2
2815.72,2
2816.22,2
2817,2
2817.37,2
2817.64,2
2818.57,2
2818.67,2
2818.81,2
2819.24,2
2819.6,2
282.05,2
282.07,2
282.25,2
282.35,2
282.38,2
282.39,2
282.4,2
282.44,2
282.48,2
282.51,2
282.52,2
282.53,2
282.54,2
282.6,2
282.65,2
282.66,2
282.7,2
282.75,2
282.77,2
282.81,2
282.82,2
282.83,2
282.86,2
282.91,2
282.96,2
282.99,2
2820.22,2
2820.69,2
2822.25,2
2822.78,2
2822.94,2
2823.64,2
2823.94,2
2824.1,2
2824.18,2
2824.58,2
2825.03,2
2827.04,2
2827.24,2
2827.8,2
2829.23,2
2829.69,2
283.05,2
283.13,2
283.15,2
283.2,2
283.27,2
283.28,2
283.31,2
283.43,2
283.49,2
283.54,2
283.56,2
283.62,2
283.65,2
283.67,2
283.68,2
283.7,2
283.73,2
283.76,2
283.78,2
283.8,2
283.84,2
283.86,2
283.89,2
283.9,2
283.96,2
283.98,2
2830.2,2
2830.55,2
2831.21,2
2831.82,2
2832.39,2
2832.78,2
2832.93,2
2833.3,2
2834.48,2
2834.89,2
2835,2
2835.09,2
2835.36,2
2836.29,2
2837.72,2
2837.78,2
2838.84,2
2839.02,2
2839.17,2
2839.47,2
284.05,2
284.1,2
284.11,2
284.12,2
284.16,2
284.17,2
284.19,2
284.27,2
284.3,2
284.56,2
284.61,2
284.65,2
284.7,2
284.8,2
284.81,2
284.83,2
284.89,2
284.9,2
284.91,2
284.92,2
284.98,2
2840.96,2
2841.43,2
2841.54,2
2842,2
2842.94,2
2844.65,2
2845.22,2
2846.31,2
2846.86,2
2847.4,2
2848.2,2
2848.24,2
285.03,2
285.06,2
285.08,2
285.11,2
285.12,2
285.18,2
285.21,2
285.22,2
285.26,2
285.31,2
285.35,2
285.36,2
285.38,2
285.49,2
285.51,2
285.52,2
285.53,2
285.54,2
285.61,2
285.66,2
285.71,2
285.83,2
285.84,2
285.87,2
285.91,2
285.93,2
285.95,2
285.96,2
285.98,2
285.99,2
2850.49,2
2851.38,2
2851.94,2
2852.03,2
2853.06,2
2854.48,2
2854.78,2
2854.98,2
2855.52,2
2856.48,2
2857.79,2
2858.24,2
2858.29,2
2858.62,2
2858.63,2
2858.75,2
2859.51,2
2859.77,2
286.02,2
286.05,2
286.08,2
286.1,2
286.13,2
286.17,2
286.22,2
286.28,2
286.29,2
286.31,2
286.46,2
286.48,2
286.5,2
286.54,2
286.56,2
286.59,2
286.6,2
286.68,2
286.72,2
286.77,2
286.81,2
286.82,2
286.85,2
286.92,2
2860.24,2
2861.03,2
2862.19,2
2862.97,2
2863.95,2
2867.16,2
2867.27,2
2867.58,2
2867.78,2
2867.91,2
2868,2
2868.01,2
2869.42,2
287.04,2
287.07,2
287.09,2
287.1,2
287.14,2
287.17,2
287.23,2
287.24,2
287.26,2
287.33,2
287.34,2
287.41,2
287.42,2
287.44,2
287.45,2
287.49,2
287.5,2
287.51,2
287.52,2
287.54,2
287.6,2
287.7,2
287.86,2
287.91,2
287.94,2
287.96,2
2870.53,2
2870.67,2
2871.36,2
2871.91,2
2872.31,2
2872.89,2
2873.78,2
2874.27,2
2875.47,2
2877.11,2
2878.2,2
2878.47,2
2878.6,2
2878.65,2
2879.12,2
288.05,2
288.11,2
288.13,2
288.25,2
288.29,2
288.31,2
288.33,2
288.43,2
288.45,2
288.47,2
288.5,2
288.51,2
288.56,2
288.59,2
288.6,2
288.62,2
288.63,2
288.69,2
288.74,2
288.77,2
288.8,2
288.82,2
288.86,2
288.89,2
288.94,2
2880.6,2
2881.58,2
2881.96,2
2882.37,2
2882.56,2
2882.59,2
2882.98,2
2883.08,2
2883.18,2
2884.12,2
2885.54,2
2885.93,2
2886.25,2
2886.61,2
2888.49,2
2889.19,2
2889.26,2
2889.45,2
2889.49,2
2889.51,2
289.04,2
289.07,2
289.09,2
289.13,2
289.14,2
289.16,2
289.17,2
289.2,2
289.21,2
289.22,2
289.27,2
289.33,2
289.4,2
289.41,2
289.42,2
289.44,2
289.45,2
289.55,2
289.57,2
289.63,2
289.65,2
289.7,2
289.74,2
289.86,2
289.88,2
289.9,2
289.92,2
289.98,2
289.99,2
2892.41,2
2892.65,2
2892.94,2
2893.09,2
2895.32,2
2898.12,2
2898.65,2
2899.27,2
2899.49,2
290.01,2
290.02,2
290.04,2
290.05,2
290.09,2
290.12,2
290.18,2
290.2,2
290.24,2
290.29,2
290.3,2
290.35,2
290.42,2
290.43,2
290.44,2
290.5,2
290.51,2
290.54,2
290.58,2
290.61,2
290.63,2
290.64,2
290.69,2
290.7,2
290.8,2
290.81,2
290.83,2
290.86,2
290.88,2
290.91,2
290.93,2
2901.08,2
2901.85,2
2903.54,2
2904.11,2
2904.78,2
2904.97,2
2905.26,2
2907.9,2
2908.18,2
2908.42,2
2908.57,2
2909.86,2
291,2
291.03,2
291.04,2
291.09,2
291.18,2
291.2,2
291.21,2
291.22,2
291.25,2
291.26,2
291.28,2
291.42,2
291.44,2
291.45,2
291.5,2
291.51,2
291.54,2
291.56,2
291.63,2
291.71,2
291.72,2
291.75,2
291.77,2
291.79,2
291.84,2
291.85,2
291.87,2
291.91,2
291.94,2
291.96,2
2910.66,2
2910.96,2
2911.32,2
2911.68,2
2912.44,2
2912.51,2
2912.57,2
2913.71,2
2915.59,2
2915.93,2
2916.31,2
2919.67,2
292.01,2
292.04,2
292.07,2
292.08,2
292.09,2
292.18,2
292.19,2
292.23,2
292.25,2
292.29,2
292.31,2
292.47,2
292.48,2
292.49,2
292.53,2
292.55,2
292.58,2
292.6,2
292.69,2
292.72,2
292.75,2
292.78,2
292.83,2
292.9,2
292.94,2
292.95,2
2920.39,2
2921.59,2
2922.04,2
2924.3,2
2924.59,2
2925.31,2
2926.26,2
2926.68,2
2927.19,2
2927.57,2
2927.74,2
2927.99,2
2928.09,2
2929.07,2
2929.21,2
2929.88,2
293.02,2
293.03,2
293.08,2
293.14,2
293.15,2
293.22,2
293.23,2
293.25,2
293.26,2
293.27,2
293.28,2
293.29,2
293.3,2
293.31,2
293.33,2
293.36,2
293.42,2
293.44,2
293.45,2
293.52,2
293.57,2
293.59,2
293.64,2
293.66,2
293.68,2
293.72,2
293.73,2
293.74,2
293.84,2
293.87,2
293.88,2
293.89,2
293.95,2
293.96,2
2930.5,2
2931.04,2
2931.21,2
2931.3,2
2932.52,2
2933.47,2
2933.53,2
2933.64,2
2934.68,2
2935.59,2
2936.06,2
2936.65,2
2936.69,2
2936.87,2
2938.86,2
2939.3,2
294,2
294.02,2
294.04,2
294.17,2
294.2,2
294.22,2
294.25,2
294.26,2
294.46,2
294.47,2
294.54,2
294.59,2
294.61,2
294.62,2
294.65,2
294.82,2
294.86,2
294.93,2
294.95,2
294.97,2
2940.65,2
2940.9,2
2941.01,2
2941.17,2
2941.31,2
2941.81,2
2943.36,2
2944.1,2
2945.73,2
2946.46,2
2947.14,2
2947.28,2
2947.74,2
2948.31,2
2948.93,2
2949.18,2
295.01,2
295.02,2
295.18,2
295.23,2
295.26,2
295.27,2
295.3,2
295.33,2
295.34,2
295.41,2
295.47,2
295.48,2
295.5,2
295.55,2
295.63,2
295.64,2
295.65,2
295.66,2
295.73,2
295.75,2
295.77,2
295.79,2
295.84,2
295.89,2
295.91,2
295.98,2
2951.57,2
2951.63,2
2953.38,2
2953.55,2
2954.75,2
2954.82,2
2955.53,2
2956.74,2
2959.53,2
296,2
296.01,2
296.02,2
296.04,2
296.05,2
296.08,2
296.09,2
296.16,2
296.19,2
296.21,2
296.24,2
296.27,2
296.29,2
296.35,2
296.37,2
296.4,2
296.44,2
296.46,2
296.49,2
296.5,2
296.51,2
296.53,2
296.56,2
296.61,2
296.69,2
296.74,2
296.75,2
296.79,2
296.8,2
296.82,2
296.85,2
296.87,2
296.89,2
296.94,2
296.96,2
296.98,2
2960.06,2
2960.5,2
2960.59,2
2961,2
2961.15,2
2961.35,2
2961.69,2
2963.04,2
2963.33,2
2964.17,2
2965.06,2
2965.21,2
2965.35,2
2965.66,2
2966.03,2
2966.57,2
2968.08,2
2968.81,2
2968.85,2
297.17,2
297.24,2
297.26,2
297.35,2
297.47,2
297.51,2
297.62,2
297.65,2
297.72,2
297.73,2
297.8,2
297.91,2
297.96,2
2970.05,2
2970.3,2
2970.69,2
2970.7,2
2972.19,2
2972.38,2
2974.07,2
2975.3,2
2976.03,2
2976.14,2
2976.28,2
2976.77,2
2977.08,2
2977.38,2
2977.54,2
2978.22,2
2979.65,2
2979.93,2
298,2
298.05,2
298.06,2
298.12,2
298.13,2
298.18,2
298.2,2
298.23,2
298.26,2
298.27,2
298.31,2
298.39,2
298.43,2
298.44,2
298.48,2
298.5,2
298.51,2
298.53,2
298.54,2
298.55,2
298.6,2
298.68,2
298.7,2
298.78,2
298.8,2
298.91,2
298.92,2
298.94,2
298.95,2
2981.34,2
2984.16,2
2985.04,2
2986.22,2
2986.78,2
2988.39,2
2988.7,2
2988.87,2
299,2
299.04,2
299.06,2
299.12,2
299.17,2
299.34,2
299.41,2
299.43,2
299.46,2
299.47,2
299.48,2
299.53,2
299.56,2
299.57,2
299.59,2
299.62,2
299.63,2
299.71,2
299.77,2
299.78,2
299.79,2
299.82,2
299.83,2
299.9,2
299.92,2
299.94,2
2990.71,2
2990.81,2
2991.29,2
2993.25,2
2993.4,2
2993.87,2
2994.12,2
2996.01,2
2996.08,2
2996.39,2
2998.56,2
2998.68,2
2998.87,2
2999.04,2
2999.54,2
2999.79,2
300.06,2
300.07,2
300.23,2
300.26,2
300.29,2
300.3,2
300.36,2
300.44,2
300.46,2
300.57,2
300.62,2
300.65,2
300.68,2
300.79,2
300.81,2
300.88,2
300.99,2
3000.53,2
3000.69,2
3001.34,2
3001.75,2
3002.18,2
3002.9,2
3003.64,2
3005.09,2
3005.66,2
3008.51,2
3008.82,2
3009.09,2
3009.21,2
3009.78,2
301,2
301.04,2
301.05,2
301.08,2
301.09,2
301.12,2
301.16,2
301.18,2
301.23,2
301.25,2
301.26,2
301.32,2
301.34,2
301.37,2
301.5,2
301.57,2
301.59,2
301.61,2
301.66,2
301.72,2
301.75,2
301.78,2
301.79,2
301.86,2
301.87,2
301.89,2
301.92,2
301.93,2
3010.16,2
3010.26,2
3010.55,2
3012.44,2
3013.98,2
3014.28,2
3014.33,2
3015.28,2
3015.57,2
3017.17,2
3017.48,2
3017.85,2
3017.86,2
3019.1,2
3019.24,2
3019.3,2
302.05,2
302.07,2
302.08,2
302.17,2
302.19,2
302.28,2
302.35,2
302.37,2
302.38,2
302.42,2
302.46,2
302.49,2
302.53,2
302.58,2
302.63,2
302.66,2
302.67,2
302.68,2
302.72,2
302.73,2
302.75,2
302.78,2
302.89,2
302.92,2
302.94,2
3020.74,2
3020.94,2
3022.9,2
3023.14,2
3023.18,2
3024.33,2
3024.9,2
3025.02,2
3025.36,2
3026.11,2
3028.06,2
3028.79,2
3029.23,2
303.05,2
303.1,2
303.11,2
303.12,2
303.14,2
303.22,2
303.23,2
303.26,2
303.36,2
303.41,2
303.44,2
303.51,2
303.53,2
303.57,2
303.59,2
303.6,2
303.61,2
303.68,2
303.78,2
303.81,2
303.85,2
303.92,2
303.97,2
3032.38,2
3032.46,2
3032.92,2
3033.78,2
3034.08,2
3036.17,2
3037.19,2
3037.26,2
3039.71,2
304.02,2
304.03,2
304.08,2
304.12,2
304.14,2
304.19,2
304.22,2
304.23,2
304.27,2
304.35,2
304.39,2
304.41,2
304.42,2
304.44,2
304.47,2
304.48,2
304.54,2
304.66,2
304.72,2
304.73,2
304.74,2
304.77,2
304.79,2
304.8,2
304.81,2
304.9,2
304.96,2
3040.01,2
3041.04,2
3041.26,2
3042.62,2
3043.94,2
3045.1,2
3045.28,2
3046.99,2
3047.26,2
3049.38,2
3049.55,2
305.03,2
305.13,2
305.14,2
305.18,2
305.21,2
305.23,2
305.24,2
305.3,2
305.37,2
305.39,2
305.42,2
305.56,2
305.66,2
305.73,2
305.76,2
305.78,2
305.79,2
305.8,2
305.83,2
305.84,2
305.87,2
305.9,2
305.95,2
3050.97,2
3052.12,2
3052.81,2
3052.83,2
3055.75,2
3057.87,2
306.03,2
306.06,2
306.16,2
306.17,2
306.19,2
306.2,2
306.21,2
306.22,2
306.24,2
306.35,2
306.45,2
306.49,2
306.5,2
306.51,2
306.53,2
306.67,2
306.72,2
306.85,2
306.87,2
306.88,2
306.96,2
306.97,2
306.99,2
3060.04,2
3061.21,2
3062.47,2
3062.98,2
3065.38,2
3067.25,2
3067.87,2
3068.72,2
3068.9,2
3069.29,2
3069.95,2
307.01,2
307.1,2
307.11,2
307.14,2
307.15,2
307.19,2
307.2,2
307.21,2
307.28,2
307.33,2
307.34,2
307.38,2
307.39,2
307.42,2
307.46,2
307.54,2
307.6,2
307.61,2
307.63,2
307.64,2
307.65,2
307.68,2
307.69,2
307.71,2
307.79,2
307.8,2
307.88,2
307.9,2
307.93,2
307.94,2
307.96,2
307.98,2
307.99,2
3073.66,2
3075.89,2
3076.5,2
3076.52,2
3079.03,2
3079.37,2
308.04,2
308.11,2
308.14,2
308.16,2
308.2,2
308.21,2
308.24,2
308.28,2
308.29,2
308.33,2
308.36,2
308.49,2
308.53,2
308.54,2
308.55,2
308.58,2
308.62,2
308.63,2
308.66,2
308.84,2
308.95,2
308.96,2
308.98,2
3080.03,2
3080.75,2
3081.03,2
3081.43,2
3081.49,2
3083.21,2
3083.38,2
3083.54,2
3086.22,2
3086.95,2
3087.14,2
3087.98,2
3088.74,2
3089.86,2
309.03,2
309.05,2
309.11,2
309.12,2
309.19,2
309.22,2
309.24,2
309.32,2
309.38,2
309.41,2
309.46,2
309.58,2
309.61,2
309.67,2
309.68,2
309.73,2
309.76,2
309.88,2
309.97,2
3090.57,2
3090.76,2
3091.62,2
3094.01,2
3094.91,2
3095.94,2
3096.7,2
3097.4,2
3099.43,2
310,2
310.02,2
310.09,2
310.12,2
310.13,2
310.15,2
310.22,2
310.27,2
310.39,2
310.43,2
310.44,2
310.45,2
310.61,2
310.62,2
310.64,2
310.75,2
310.79,2
310.8,2
310.81,2
310.84,2
310.99,2
3100.22,2
3100.56,2
3100.97,2
3101.44,2
3101.47,2
3101.84,2
3102.27,2
3102.68,2
3103.5,2
3103.89,2
3104.08,2
3104.28,2
3106.98,2
3108.79,2
311.01,2
311.06,2
311.09,2
311.11,2
311.12,2
311.13,2
311.14,2
311.15,2
311.17,2
311.2,2
311.28,2
311.31,2
311.35,2
311.41,2
311.46,2
311.51,2
311.66,2
311.68,2
311.74,2
311.76,2
311.78,2
311.86,2
311.89,2
311.92,2
3110.11,2
3110.29,2
3110.42,2
3111.7,2
3111.96,2
3116.61,2
3117.45,2
3118.1,2
3118.27,2
3119.86,2
312.05,2
312.06,2
312.1,2
312.14,2
312.2,2
312.21,2
312.23,2
312.33,2
312.34,2
312.39,2
312.46,2
312.5,2
312.51,2
312.52,2
312.55,2
312.63,2
312.64,2
312.7,2
312.72,2
312.77,2
312.82,2
312.89,2
312.9,2
312.91,2
312.94,2
312.97,2
312.98,2
3120.12,2
3120.99,2
3121.89,2
3124.25,2
3124.95,2
3125.05,2
3126.98,2
3127.76,2
3127.89,2
3129.62,2
313.12,2
313.14,2
313.15,2
313.22,2
313.36,2
313.38,2
313.4,2
313.44,2
313.47,2
313.48,2
313.49,2
313.56,2
313.58,2
313.59,2
313.6,2
313.63,2
313.69,2
313.76,2
313.78,2
313.79,2
313.8,2
313.85,2
313.87,2
313.89,2
313.92,2
313.95,2
313.97,2
3130.09,2
3131.06,2
3133,2
3133.05,2
3134,2
3135.95,2
3136.67,2
3139.08,2
3139.6,2
3139.67,2
314,2
314.01,2
314.02,2
314.05,2
314.09,2
314.13,2
314.19,2
314.21,2
314.22,2
314.24,2
314.32,2
314.33,2
314.36,2
314.4,2
314.51,2
314.54,2
314.55,2
314.59,2
314.62,2
314.65,2
314.66,2
314.68,2
314.7,2
314.71,2
314.75,2
314.8,2
314.91,2
314.99,2
3140.61,2
3140.98,2
3141.88,2
3145.27,2
3146.14,2
3146.27,2
3146.82,2
3149.86,2
3149.88,2
315.11,2
315.13,2
315.14,2
315.17,2
315.19,2
315.26,2
315.27,2
315.31,2
315.33,2
315.47,2
315.48,2
315.49,2
315.5,2
315.53,2
315.56,2
315.67,2
315.7,2
315.73,2
315.83,2
315.84,2
315.85,2
315.86,2
315.88,2
315.91,2
315.94,2
315.95,2
3150.12,2
3151.6,2
3152.6,2
3154.87,2
3158.87,2
3159.22,2
3159.31,2
316.1,2
316.15,2
316.22,2
316.23,2
316.38,2
316.39,2
316.44,2
316.47,2
316.51,2
316.53,2
316.54,2
316.56,2
316.57,2
316.58,2
316.63,2
316.64,2
316.65,2
316.75,2
316.8,2
316.81,2
316.83,2
316.91,2
316.92,2
316.96,2
3160.15,2
3160.78,2
3162.1,2
3164.89,2
3165.89,2
3166.13,2
3166.53,2
3168.01,2
3168.38,2
317.07,2
317.1,2
317.11,2
317.13,2
317.17,2
317.22,2
317.29,2
317.33,2
317.36,2
317.4,2
317.41,2
317.46,2
317.5,2
317.51,2
317.54,2
317.6,2
317.62,2
317.67,2
317.82,2
317.83,2
317.88,2
317.89,2
317.97,2
317.99,2
3171.99,2
3174.37,2
3175.29,2
3177.69,2
318.09,2
318.12,2
318.15,2
318.18,2
318.19,2
318.2,2
318.21,2
318.22,2
318.28,2
318.29,2
318.3,2
318.41,2
318.43,2
318.45,2
318.49,2
318.51,2
318.52,2
318.56,2
318.57,2
318.59,2
318.61,2
318.63,2
318.66,2
318.67,2
318.73,2
318.77,2
318.8,2
318.83,2
318.84,2
318.87,2
318.88,2
3181.34,2
3183.07,2
3183.44,2
3184.66,2
3187.87,2
3187.93,2
319.02,2
319.03,2
319.04,2
319.08,2
319.09,2
319.11,2
319.13,2
319.18,2
319.2,2
319.22,2
319.24,2
319.35,2
319.39,2
319.43,2
319.44,2
319.49,2
319.52,2
319.57,2
319.61,2
319.63,2
319.67,2
319.68,2
319.73,2
319.74,2
319.77,2
319.78,2
319.81,2
319.86,2
319.89,2
319.93,2
319.99,2
3190.87,2
3191.08,2
3191.87,2
3193.89,2
3195.22,2
3196.21,2
3197.04,2
3197.22,2
3197.54,2
320.02,2
320.06,2
320.08,2
320.18,2
320.25,2
320.26,2
320.3,2
320.37,2
320.38,2
320.4,2
320.46,2
320.47,2
320.48,2
320.56,2
320.61,2
320.62,2
320.69,2
320.71,2
320.74,2
320.75,2
320.76,2
320.81,2
320.85,2
320.93,2
320.95,2
3200.15,2
3201.3,2
3201.41,2
3201.47,2
3201.6,2
3204.3,2
3205.07,2
3205.26,2
3205.53,2
3205.81,2
3206.48,2
3208.02,2
3208.63,2
3208.72,2
3208.93,2
321.06,2
321.12,2
321.18,2
321.28,2
321.29,2
321.32,2
321.34,2
321.37,2
321.38,2
321.39,2
321.5,2
321.51,2
321.53,2
321.57,2
321.6,2
321.63,2
321.73,2
321.76,2
321.83,2
321.94,2
321.96,2
321.97,2
321.98,2
3210.76,2
3210.93,2
3213.46,2
3214.96,2
3215.07,2
3216.23,2
3217.77,2
3218.04,2
3218.24,2
3219.36,2
3219.41,2
3219.87,2
322,2
322.01,2
322.02,2
322.03,2
322.08,2
322.09,2
322.11,2
322.18,2
322.25,2
322.27,2
322.35,2
322.36,2
322.37,2
322.38,2
322.42,2
322.43,2
322.45,2
322.52,2
322.53,2
322.54,2
322.55,2
322.59,2
322.67,2
322.74,2
322.75,2
322.78,2
322.86,2
322.88,2
322.97,2
3221.13,2
3222.52,2
3223.3,2
3223.49,2
3224.83,2
3225.7,2
3226.25,2
3227.02,2
3228.5,2
3229.07,2
3229.3,2
323,2
323.03,2
323.04,2
323.05,2
323.06,2
323.11,2
323.13,2
323.18,2
323.19,2
323.24,2
323.26,2
323.29,2
323.33,2
323.34,2
323.35,2
323.38,2
323.42,2
323.43,2
323.44,2
323.45,2
323.47,2
323.54,2
323.58,2
323.71,2
323.73,2
323.74,2
323.8,2
323.82,2
323.84,2
323.85,2
323.86,2
323.88,2
323.89,2
323.91,2
3230.68,2
3230.9,2
3231.92,2
3232.14,2
3232.64,2
3233.57,2
3234.95,2
3237.58,2
3238.18,2
3238.29,2
324.02,2
324.12,2
324.18,2
324.2,2
324.25,2
324.34,2
324.4,2
324.42,2
324.46,2
324.54,2
324.55,2
324.56,2
324.58,2
324.69,2
324.73,2
324.78,2
324.79,2
324.83,2
324.84,2
324.86,2
324.88,2
324.91,2
3240.69,2
3244.23,2
3244.77,2
3248.21,2
3248.51,2
3248.97,2
325,2
325.03,2
325.08,2
325.09,2
325.1,2
325.19,2
325.21,2
325.28,2
325.29,2
325.31,2
325.37,2
325.43,2
325.44,2
